   0.00000000     ,   0.00000000     ,   0.00000000     ,  0.439539045    
   4.00000000     ,   0.00000000     ,   0.00000000     ,  0.434267789    
   8.00000000     ,   0.00000000     ,   0.00000000     ,  0.428663671    
   12.0000000     ,   0.00000000     ,   0.00000000     ,  0.421951383    
   16.0000000     ,   0.00000000     ,   0.00000000     ,  0.411979079    
   20.0000000     ,   0.00000000     ,   0.00000000     ,  0.396555215    
   24.0000000     ,   0.00000000     ,   0.00000000     ,  0.375040740    
   28.0000000     ,   0.00000000     ,   0.00000000     ,  0.349392444    
   32.0000000     ,   0.00000000     ,   0.00000000     ,  0.324089766    
   36.0000000     ,   0.00000000     ,   0.00000000     ,  0.304894656    
   40.0000000     ,   0.00000000     ,   0.00000000     ,  0.296932667    
   44.0000000     ,   0.00000000     ,   0.00000000     ,  0.302884609    
   48.0000000     ,   0.00000000     ,   0.00000000     ,  0.322010368    
   52.0000000     ,   0.00000000     ,   0.00000000     ,  0.350344062    
   56.0000000     ,   0.00000000     ,   0.00000000     ,  0.381906807    
   60.0000000     ,   0.00000000     ,   0.00000000     ,  0.410411149    
   64.0000000     ,   0.00000000     ,   0.00000000     ,  0.430831343    
   68.0000000     ,   0.00000000     ,   0.00000000     ,  0.440387249    
   72.0000000     ,   0.00000000     ,   0.00000000     ,  0.438804209    
   76.0000000     ,   0.00000000     ,   0.00000000     ,  0.427992910    
   80.0000000     ,   0.00000000     ,   0.00000000     ,  0.411412776    
   84.0000000     ,   0.00000000     ,   0.00000000     ,  0.393332869    
   88.0000000     ,   0.00000000     ,   0.00000000     ,  0.378074348    
   92.0000000     ,   0.00000000     ,   0.00000000     ,  0.369237572    
   96.0000000     ,   0.00000000     ,   0.00000000     ,  0.368953437    
   100.000000     ,   0.00000000     ,   0.00000000     ,  0.377320170    
   104.000000     ,   0.00000000     ,   0.00000000     ,  0.392279357    
   108.000000     ,   0.00000000     ,   0.00000000     ,  0.410126001    
   112.000000     ,   0.00000000     ,   0.00000000     ,  0.426616907    
   116.000000     ,   0.00000000     ,   0.00000000     ,  0.438330740    
   120.000000     ,   0.00000000     ,   0.00000000     ,  0.443730980    
   124.000000     ,   0.00000000     ,   0.00000000     ,  0.443436652    
   0.00000000     ,   4.00000000     ,   0.00000000     ,  0.430097610    
   4.00000000     ,   4.00000000     ,   0.00000000     ,  0.427713722    
   8.00000000     ,   4.00000000     ,   0.00000000     ,  0.424245954    
   12.0000000     ,   4.00000000     ,   0.00000000     ,  0.419069529    
   16.0000000     ,   4.00000000     ,   0.00000000     ,  0.410494268    
   20.0000000     ,   4.00000000     ,   0.00000000     ,  0.396940023    
   24.0000000     ,   4.00000000     ,   0.00000000     ,  0.378249228    
   28.0000000     ,   4.00000000     ,   0.00000000     ,  0.356446952    
   32.0000000     ,   4.00000000     ,   0.00000000     ,  0.335525095    
   36.0000000     ,   4.00000000     ,   0.00000000     ,  0.320300668    
   40.0000000     ,   4.00000000     ,   0.00000000     ,  0.314829499    
   44.0000000     ,   4.00000000     ,   0.00000000     ,  0.321039140    
   48.0000000     ,   4.00000000     ,   0.00000000     ,  0.338105500    
   52.0000000     ,   4.00000000     ,   0.00000000     ,  0.362736642    
   56.0000000     ,   4.00000000     ,   0.00000000     ,  0.390145808    
   60.0000000     ,   4.00000000     ,   0.00000000     ,  0.415276706    
   64.0000000     ,   4.00000000     ,   0.00000000     ,  0.433864444    
   68.0000000     ,   4.00000000     ,   0.00000000     ,  0.443112254    
   72.0000000     ,   4.00000000     ,   0.00000000     ,  0.441987514    
   76.0000000     ,   4.00000000     ,   0.00000000     ,  0.431260198    
   80.0000000     ,   4.00000000     ,   0.00000000     ,  0.413375467    
   84.0000000     ,   4.00000000     ,   0.00000000     ,  0.392139316    
   88.0000000     ,   4.00000000     ,   0.00000000     ,  0.372122943    
   92.0000000     ,   4.00000000     ,   0.00000000     ,  0.357748091    
   96.0000000     ,   4.00000000     ,   0.00000000     ,  0.352196693    
   100.000000     ,   4.00000000     ,   0.00000000     ,  0.356484562    
   104.000000     ,   4.00000000     ,   0.00000000     ,  0.369103730    
   108.000000     ,   4.00000000     ,   0.00000000     ,  0.386484444    
   112.000000     ,   4.00000000     ,   0.00000000     ,  0.404193163    
   116.000000     ,   4.00000000     ,   0.00000000     ,  0.418425083    
   120.000000     ,   4.00000000     ,   0.00000000     ,  0.427167565    
   124.000000     ,   4.00000000     ,   0.00000000     ,  0.430527180    
   0.00000000     ,   8.00000000     ,   0.00000000     ,  0.422299415    
   4.00000000     ,   8.00000000     ,   0.00000000     ,  0.422882080    
   8.00000000     ,   8.00000000     ,   0.00000000     ,  0.421869636    
   12.0000000     ,   8.00000000     ,   0.00000000     ,  0.418916225    
   16.0000000     ,   8.00000000     ,   0.00000000     ,  0.412893355    
   20.0000000     ,   8.00000000     ,   0.00000000     ,  0.402830690    
   24.0000000     ,   8.00000000     ,   0.00000000     ,  0.388913900    
   28.0000000     ,   8.00000000     ,   0.00000000     ,  0.372972727    
   32.0000000     ,   8.00000000     ,   0.00000000     ,  0.358167589    
   36.0000000     ,   8.00000000     ,   0.00000000     ,  0.348004878    
   40.0000000     ,   8.00000000     ,   0.00000000     ,  0.345144331    
